Wavenumber,Percent Transmittance
529.482699,97.597373
530.447148,97.368643
531.411597,97.62027
532.376047,97.507342
533.340496,97.328028
534.304945,97.125271
535.269395,97.202285
536.233844,97.317431
537.198294,97.046675
538.162743,97.016987
539.127192,98.064793
540.091642,97.662515
541.056091,97.511407
542.020540,98.294062
542.984990,98.122798
543.949439,97.729779
544.913888,97.72569
545.878338,97.206729
546.842787,96.921573
547.807236,96.54718
548.771686,96.822791
549.736135,97.640748
550.700585,97.198156
551.665034,97.200174
552.629483,97.676901
553.593933,97.24426
554.558382,97.263874
555.522831,97.107432
556.487281,96.39141
557.451730,96.806362
558.416179,97.099272
559.380629,96.980534
560.345078,97.200973
561.309528,96.886863
562.273977,96.153011
563.238426,96.346202
564.202876,96.1716
565.167325,95.101993
566.131774,94.697214
567.096224,94.326238
568.060673,93.74203
569.025122,93.147533
569.989572,92.906356
570.954021,92.249334
571.918470,91.275658
572.882920,91.215765
573.847369,91.029417
574.811819,90.739654
575.776268,89.988468
576.740717,88.420613
577.705167,88.150259
578.669616,87.900147
579.634065,87.584558
580.598515,87.425659
581.562964,87.503094
582.527413,87.525188
583.491863,87.488002
584.456312,87.210907
585.420762,87.056169
586.385211,87.033136
587.349660,87.19289
588.314110,87.30247
589.278559,87.685076
590.243008,87.765658
591.207458,87.493141
592.171907,87.445338
593.136356,87.921575
594.100806,88.173278
595.065255,88.312952
596.029704,88.0163
596.994154,87.777398
597.958603,87.676016
598.923053,88.313179
599.887502,88.845852
600.851951,89.072885
601.816401,89.213147
602.780850,89.102551
603.745299,89.228865
604.709749,89.312864
605.674198,89.415963
606.638647,89.677189
607.603097,89.999272
608.567546,90.19934
609.531996,90.413931
610.496445,90.556431
611.460894,90.453011
612.425344,90.791062
613.389793,91.179955
614.354242,91.413508
615.318692,91.70407
616.283141,91.719229
617.247590,91.676745
618.212040,92.114843
619.176489,92.602583
620.140938,92.643914
621.105388,92.723104
622.069837,92.87724
623.034287,92.858533
623.998736,92.904988
624.963185,92.995231
625.927635,92.904235
626.892084,92.795834
627.856533,92.655595
628.820983,92.626636
629.785432,92.749818
630.749881,92.770682
631.714331,92.656947
632.678780,92.533554
633.643230,92.511984
634.607679,92.495468
635.572128,92.396933
636.536578,92.219978
637.501027,92.106695
638.465476,91.817827
639.429926,91.598332
640.394375,91.456171
641.358824,91.263102
642.323274,90.957417
643.287723,90.736182
644.252172,90.362433
645.216622,90.153549
646.181071,89.947359
647.145521,89.513572
648.109970,89.208376
649.074419,88.837181
650.038869,88.573465
651.003318,88.469002
651.967767,88.223918
652.932217,87.914603
653.896666,87.572445
654.861115,87.303787
655.825565,86.981765
656.790014,86.615698
657.754464,86.185489
658.718913,85.846719
659.683362,85.602998
660.647812,85.300809
661.612261,84.857075
662.576710,84.51522
663.541160,84.282527
664.505609,83.988633
665.470058,83.460748
666.434508,83.459344
667.398957,87.648539
668.363406,81.163822
669.327856,78.409594
670.292305,78.884672
671.256755,78.591827
672.221204,77.860841
673.185653,76.967928
674.150103,76.027157
675.114552,75.079031
676.079001,74.230648
677.043451,73.391593
678.007900,72.574512
678.972349,71.689975
679.936799,70.815063
680.901248,69.881914
681.865698,68.962067
682.830147,67.971294
683.794596,67.135764
684.759046,66.353087
685.723495,65.501087
686.687944,64.603958
687.652394,63.845304
688.616843,63.130588
689.581292,62.53648
690.545742,61.938599
691.510191,61.399398
692.474640,60.827291
693.439090,60.210833
694.403539,59.572736
695.367989,59.004735
696.332438,58.511073
697.296887,58.026997
698.261337,57.44654
699.225786,56.927846
700.190235,56.428082
701.154685,55.973052
702.119134,55.447085
703.083583,54.588761
704.048033,53.513555
705.012482,52.591173
705.976932,51.685294
706.941381,50.927519
707.905830,49.888326
708.870280,48.824603
709.834729,47.49058
710.799178,46.215516
711.763628,44.864274
712.728077,43.391263
713.692526,41.792958
714.656976,40.304002
715.621425,38.675293
716.585874,37.030495
717.550324,35.087351
718.514773,33.02684
719.479223,30.890961
720.443672,29.067659
721.408121,28.059907
722.372571,27.730019
723.337020,28.011633
724.301469,28.997153
725.265919,30.203436
726.230368,31.762377
727.194817,33.44851
728.159267,35.264188
729.123716,37.085853
730.088166,38.874669
731.052615,40.495293
732.017064,42.145926
732.981514,43.822655
733.945963,45.571643
734.910412,47.311677
735.874862,49.058724
736.839311,50.834464
737.803760,52.676868
738.768210,54.470803
739.732659,56.179249
740.697108,57.655072
741.661558,59.196751
742.626007,60.75304
743.590457,62.310221
744.554906,63.8108
745.519355,65.286518
746.483805,66.628324
747.448254,67.881408
748.412703,69.129916
749.377153,70.448586
750.341602,71.755198
751.306051,72.90354
752.270501,73.839658
753.234950,74.633501
754.199400,75.259443
755.163849,75.890466
756.128298,76.282272
757.092748,76.653021
758.057197,77.068684
759.021646,77.457201
759.986096,77.717826
760.950545,78.141805
761.914994,78.449565
762.879444,78.719035
763.843893,78.963973
764.808342,79.232673
765.772792,79.51964
766.737241,80.131424
767.701691,80.748032
768.666140,81.383264
769.630589,81.789643
770.595039,82.328153
771.559488,83.011184
772.523937,83.599758
773.488387,84.176727
774.452836,84.891123
775.417285,85.474237
776.381735,86.087417
777.346184,86.533418
778.310634,86.849248
779.275083,87.364361
780.239532,87.904088
781.203982,88.196956
782.168431,88.485887
783.132880,88.784166
784.097330,89.279662
785.061779,89.783941
786.026228,90.136958
786.990678,90.46749
787.955127,90.970146
788.919576,91.251922
789.884026,91.553889
790.848475,91.766738
791.812925,91.913509
792.777374,92.12153
793.741823,92.353476
794.706273,92.384614
795.670722,92.410777
796.635171,92.545763
797.599621,92.736194
798.564070,92.861107
799.528519,93.000977
800.492969,93.122622
801.457418,93.193142
802.421868,93.100522
803.386317,92.900269
804.350766,92.809292
805.315216,92.734102
806.279665,92.630808
807.244114,92.698993
808.208564,92.497239
809.173013,92.181638
810.137462,91.915891
811.101912,91.650976
812.066361,91.44755
813.030810,91.265636
813.995260,90.988795
814.959709,90.803704
815.924159,90.522119
816.888608,90.433797
817.853057,90.298789
818.817507,90.008271
819.781956,89.742032
820.746405,89.574618
821.710855,89.263415
822.675304,88.890296
823.639753,88.466333
824.604203,87.989307
825.568652,87.749529
826.533102,87.695793
827.497551,87.53517
828.462000,87.217334
829.426450,86.802814
830.390899,86.465299
831.355348,86.135828
832.319798,85.833487
833.284247,85.574371
834.248696,85.553116
835.213146,85.244624
836.177595,84.782461
837.142044,84.362913
838.106494,83.91772
839.070943,83.364551
840.035393,82.828613
840.999842,82.383082
841.964291,82.098788
842.928741,81.693287
843.893190,81.182469
844.857639,80.805131
845.822089,80.552669
846.786538,80.275284
847.750987,80.144548
848.715437,79.94969
849.679886,79.844259
850.644336,79.698921
851.608785,79.519205
852.573234,79.28041
853.537684,79.083734
854.502133,78.943933
855.466582,78.971179
856.431032,79.022328
857.395481,78.991851
858.359930,78.905768
859.324380,78.992894
860.288829,78.91074
861.253278,78.75481
862.217728,78.548322
863.182177,78.50541
864.146627,78.295751
865.111076,78.062839
866.075525,77.881838
867.039975,77.734043
868.004424,77.389182
868.968873,77.310709
869.933323,77.335957
870.897772,77.168593
871.862221,77.077725
872.826671,77.230313
873.791120,77.404635
874.755570,77.534862
875.720019,77.587261
876.684468,77.708994
877.648918,77.956532
878.613367,78.078055
879.577816,78.033795
880.542266,78.027595
881.506715,78.055421
882.471164,78.210361
883.435614,78.250723
884.400063,78.146504
885.364512,78.011781
886.328962,78.001918
887.293411,77.807355
888.257861,77.6285
889.222310,77.445923
890.186759,77.477368
891.151209,77.607647
892.115658,77.652456
893.080107,77.727158
894.044557,77.80367
895.009006,77.843767
895.973455,77.888716
896.937905,77.874091
897.902354,77.906519
898.866804,77.969854
899.831253,77.91263
900.795702,77.663991
901.760152,77.54189
902.724601,77.391131
903.689050,77.294488
904.653500,77.264769
905.617949,77.107415
906.582398,76.855871
907.546848,76.741656
908.511297,76.552121
909.475746,76.385136
910.440196,76.250459
911.404645,76.082661
912.369095,76.025026
913.333544,76.060876
914.297993,76.065143
915.262443,76.191538
916.226892,76.20277
917.191341,76.265332
918.155791,76.478772
919.120240,76.646644
920.084689,76.825286
921.049139,77.130806
922.013588,77.276168
922.978038,77.411164
923.942487,77.542647
924.906936,77.563972
925.871386,77.509266
926.835835,77.484437
927.800284,77.387019
928.764734,77.303844
929.729183,77.099112
930.693632,76.841374
931.658082,76.509255
932.622531,76.142257
933.586980,75.638758
934.551430,75.175306
935.515879,74.65332
936.480329,74.169912
937.444778,73.7203
938.409227,73.247558
939.373677,72.781612
940.338126,72.317958
941.302575,71.72261
942.267025,71.226774
943.231474,70.816042
944.195923,70.414957
945.160373,69.899928
946.124822,69.361242
947.089272,68.883009
948.053721,68.545212
949.018170,68.162372
949.982620,67.794547
950.947069,67.361628
951.911518,66.987933
952.875968,66.646577
953.840417,66.307581
954.804866,65.850425
955.769316,65.403729
956.733765,64.97923
957.698214,64.564738
958.662664,64.134457
959.627113,63.728949
960.591563,63.334434
961.556012,62.979313
962.520461,62.612969
963.484911,62.38314
964.449360,62.26428
965.413809,62.137026
966.378259,61.999065
967.342708,62.05777
968.307157,62.136123
969.271607,62.275137
970.236056,62.423844
971.200506,62.639445
972.164955,62.874879
973.129404,63.145529
974.093854,63.292069
975.058303,63.401722
976.022752,63.467519
976.987202,63.52122
977.951651,63.485729
978.916100,63.280115
979.880550,63.043307
980.844999,62.995208
981.809448,62.804117
982.773898,62.600589
983.738347,62.46757
984.702797,62.416018
985.667246,62.293315
986.631695,62.22277
987.596145,62.177092
988.560594,62.243021
989.525043,62.235616
990.489493,62.161886
991.453942,62.094294
992.418391,62.020478
993.382841,61.854202
994.347290,61.646878
995.311740,61.406812
996.276189,61.286441
997.240638,61.167311
998.205088,60.973321
999.169537,60.704421
1000.133986,60.55234
1001.098436,60.372972
1002.062885,60.133759
1003.027334,59.868387
1003.991784,59.644568
1004.956233,59.295089
1005.920682,58.963914
1006.885132,58.7054
1007.849581,58.519324
1008.814031,58.242175
1009.778480,57.903698
1010.742929,57.48888
1011.707379,57.169734
1012.671828,56.832142
1013.636277,56.464045
1014.600727,55.944145
1015.565176,55.512587
1016.529625,55.099662
1017.494075,54.657529
1018.458524,54.201173
1019.422974,53.838726
1020.387423,53.439401
1021.351872,52.991892
1022.316322,52.533561
1023.280771,52.225707
1024.245220,51.94476
1025.209670,51.727124
1026.174119,51.503779
1027.138568,51.316731
1028.103018,51.106949
1029.067467,50.944807
1030.031916,50.747698
1030.996366,50.642489
1031.960815,50.571101
1032.925265,50.555187
1033.889714,50.549225
1034.854163,50.646655
1035.818613,50.78795
1036.783062,50.977963
1037.747511,51.117959
1038.711961,51.252686
1039.676410,51.389736
1040.640859,51.639302
1041.605309,51.779147
1042.569758,51.857814
1043.534208,51.872251
1044.498657,51.813982
1045.463106,51.604407
1046.427556,51.308795
1047.392005,50.877623
1048.356454,50.389739
1049.320904,49.782797
1050.285353,49.215203
1051.249802,48.656373
1052.214252,48.051412
1053.178701,47.262816
1054.143150,46.517969
1055.107600,45.777073
1056.072049,45.073495
1057.036499,44.365515
1058.000948,43.823572
1058.965397,43.358924
1059.929847,42.901015
1060.894296,42.369925
1061.858745,41.96125
1062.823195,41.631759
1063.787644,41.343821
1064.752093,41.006293
1065.716543,40.773554
1066.680992,40.586789
1067.645442,40.441317
1068.609891,40.192905
1069.574340,39.884141
1070.538790,39.523677
1071.503239,39.160083
1072.467688,38.632709
1073.432138,38.004788
1074.396587,37.209715
1075.361036,36.344679
1076.325486,35.337014
1077.289935,34.246028
1078.254384,33.035472
1079.218834,31.782845
1080.183283,30.424831
1081.147733,29.091987
1082.112182,27.813678
1083.076631,26.637887
1084.041081,25.458005
1085.005530,24.382113
1085.969979,23.308376
1086.934429,22.239051
1087.898878,21.128327
1088.863327,20.109195
1089.827777,19.159947
1090.792226,18.276688
1091.756676,17.42197
1092.721125,16.707485
1093.685574,16.135279
1094.650024,15.738461
1095.614473,15.391397
1096.578922,15.172519
1097.543372,15.014111
1098.507821,15.013428
1099.472270,15.050538
1100.436720,15.210133
1101.401169,15.424466
1102.365618,15.757755
1103.330068,16.084443
1104.294517,16.390984
1105.258967,16.62306
1106.223416,16.815149
1107.187865,16.90263
1108.152315,16.868985
1109.116764,16.606823
1110.081213,16.239828
1111.045663,15.706977
1112.010112,15.110787
1112.974561,14.44789
1113.939011,13.896184
1114.903460,13.372536
1115.867910,12.959497
1116.832359,12.630405
1117.796808,12.50335
1118.761258,12.531498
1119.725707,12.742427
1120.690156,13.124566
1121.654606,13.749662
1122.619055,14.519101
1123.583504,15.448585
1124.547954,16.413978
1125.512403,17.362882
1126.476852,18.191206
1127.441302,18.889635
1128.405751,19.206753
1129.370201,19.135881
1130.334650,18.568455
1131.299099,17.657515
1132.263549,16.478742
1133.227998,15.157705
1134.192447,13.67714
1135.156897,12.224167
1136.121346,10.786159
1137.085795,9.506928
1138.050245,8.367178
1139.014694,7.41014
1139.979144,6.568661
1140.943593,5.927966
1141.908042,5.401084
1142.872492,5.004687
1143.836941,4.673292
1144.801390,4.453786
1145.765840,4.2395
1146.730289,4.07554
1147.694738,3.872867
1148.659188,3.696248
1149.623637,3.492463
1150.588086,3.308272
1151.552536,3.107988
1152.516985,2.993826
1153.481435,2.814882
1154.445884,2.636284
1155.410333,2.419938
1156.374783,2.287759
1157.339232,2.140634
1158.303681,2.01941
1159.268131,1.882093
1160.232580,1.850809
1161.197029,1.81574
1162.161479,1.80137
1163.125928,1.740881
1164.090378,1.738534
1165.054827,1.699514
1166.019276,1.745242
1166.983726,1.773992
1167.948175,1.82802
1168.912624,1.864119
1169.877074,1.991828
1170.841523,2.104008
1171.805972,2.245955
1172.770422,2.337806
1173.734871,2.486696
1174.699320,2.635488
1175.663770,2.816764
1176.628219,2.990378
1177.592669,3.235087
1178.557118,3.438967
1179.521567,3.707529
1180.486017,3.980675
1181.450466,4.270461
1182.414915,4.532032
1183.379365,4.856397
1184.343814,5.158258
1185.308263,5.514033
1186.272713,5.835994
1187.237162,6.176354
1188.201612,6.519522
1189.166061,6.895168
1190.130510,7.243177
1191.094960,7.617164
1192.059409,7.971527
1193.023858,8.422942
1193.988308,8.823739
1194.952757,9.263403
1195.917206,9.708239
1196.881656,10.19384
1197.846105,10.657823
1198.810554,11.133745
1199.775004,11.571968
1200.739453,12.05311
1201.703903,12.447067
1202.668352,12.837188
1203.632801,13.201798
1204.597251,13.577869
1205.561700,13.857921
1206.526149,14.089935
1207.490599,14.236966
1208.455048,14.418989
1209.419497,14.555751
1210.383947,14.701609
1211.348396,14.827092
1212.312846,14.973482
1213.277295,15.05751
1214.241744,15.160653
1215.206194,15.240844
1216.170643,15.342311
1217.135092,15.350431
1218.099542,15.306397
1219.063991,15.213713
1220.028440,15.158034
1220.992890,15.04347
1221.957339,14.907181
1222.921788,14.704164
1223.886238,14.50112
1224.850687,14.204389
1225.815137,13.960907
1226.779586,13.721785
1227.744035,13.486031
1228.708485,13.244409
1229.672934,13.049133
1230.637383,12.809627
1231.601833,12.622076
1232.566282,12.414602
1233.530731,12.26417
1234.495181,12.089041
1235.459630,11.969319
1236.424080,11.84371
1237.388529,11.809983
1238.352978,11.802034
1239.317428,11.849049
1240.281877,11.897986
1241.246326,12.034877
1242.210776,12.194283
1243.175225,12.469128
1244.139674,12.762476
1245.104124,13.143405
1246.068573,13.524747
1247.033022,13.993502
1247.997472,14.556161
1248.961921,15.171388
1249.926371,15.725585
1250.890820,16.243634
1251.855269,16.695027
1252.819719,17.155903
1253.784168,17.444972
1254.748617,17.695627
1255.713067,17.916045
1256.677516,18.16901
1257.641965,18.382692
1258.606415,18.645337
1259.570864,18.891621
1260.535314,19.2426
1261.499763,19.601875
1262.464212,19.904953
1263.428662,20.138198
1264.393111,20.401997
1265.357560,20.607105
1266.322010,20.838132
1267.286459,21.107151
1268.250908,21.466068
1269.215358,21.772579
1270.179807,22.086222
1271.144256,22.343871
1272.108706,22.59127
1273.073155,22.745497
1274.037605,22.877057
1275.002054,22.957044
1275.966503,23.010995
1276.930953,23.050557
1277.895402,23.215735
1278.859851,23.411748
1279.824301,23.73243
1280.788750,24.160009
1281.753199,24.732727
1282.717649,25.386386
1283.682098,26.167759
1284.646548,26.96577
1285.610997,27.842513
1286.575446,28.644575
1287.539896,29.395078
1288.504345,29.9773
1289.468794,30.47734
1290.433244,30.821495
1291.397693,31.153568
1292.362142,31.375311
1293.326592,31.586958
1294.291041,31.73569
1295.255490,31.862413
1296.219940,31.927997
1297.184389,32.039624
1298.148839,32.081328
1299.113288,32.128174
1300.077737,32.197427
1301.042187,32.347971
1302.006636,32.477406
1302.971085,32.708097
1303.935535,33.000689
1304.899984,33.383019
1305.864433,33.734615
1306.828883,34.073167
1307.793332,34.307867
1308.757782,34.543221
1309.722231,34.797442
1310.686680,35.01417
1311.651130,35.045538
1312.615579,35.002666
1313.580028,35.034605
1314.544478,35.112793
1315.508927,35.210737
1316.473376,35.268427
1317.437826,35.2638
1318.402275,35.384708
1319.366724,35.43917
1320.331174,35.798401
1321.295623,36.191009
1322.260073,36.716762
1323.224522,37.232365
1324.188971,37.894767
1325.153421,38.630715
1326.117870,39.482226
1327.082319,40.247731
1328.046769,40.965278
1329.011218,41.490898
1329.975667,41.950876
1330.940117,42.159814
1331.904566,42.357871
1332.869016,42.24128
1333.833465,42.056826
1334.797914,41.61465
1335.762364,41.170636
1336.726813,40.407503
1337.691262,39.767143
1338.655712,38.956177
1339.620161,38.024367
1340.584610,37.284626
1341.549060,37.049004
1342.513509,36.621571
1343.477958,36.363961
1344.442408,36.016209
1345.406857,35.650175
1346.371307,35.176784
1347.335756,34.689735
1348.300205,34.2365
1349.264655,33.816157
1350.229104,33.445272
1351.193553,33.246291
1352.158003,33.011141
1353.122452,32.988424
1354.086901,32.927496
1355.051351,32.793501
1356.015800,32.785158
1356.980250,32.775167
1357.944699,32.594806
1358.909148,32.509867
1359.873598,32.405107
1360.838047,32.094481
1361.802496,31.787784
1362.766946,31.467495
1363.731395,31.116905
1364.695844,31.271685
1365.660294,31.119733
1366.624743,30.914991
1367.589192,30.708317
1368.553642,30.47305
1369.518091,30.260443
1370.482541,30.187594
1371.446990,29.89503
1372.411439,29.562572
1373.375889,28.742161
1374.340338,27.261493
1375.304787,25.580159
1376.269237,24.262249
1377.233686,23.186481
1378.198135,22.94608
1379.162585,24.024663
1380.127034,26.236491
1381.091484,28.684086
1382.055933,31.40254
1383.020382,33.92324
1383.984832,36.286204
1384.949281,38.347415
1385.913730,40.302399
1386.878180,42.196492
1387.842629,44.485901
1388.807078,46.421492
1389.771528,48.173398
1390.735977,49.501731
1391.700426,50.76818
1392.664876,51.566572
1393.629325,52.250909
1394.593775,52.020291
1395.558224,52.107078
1396.522673,52.475376
1397.487123,52.798506
1398.451572,52.769776
1399.416021,52.185641
1400.380471,52.138193
1401.344920,52.448114
1402.309369,52.577611
1403.273819,53.116733
1404.238268,53.849535
1405.202718,54.800946
1406.167167,56.037671
1407.131616,56.88535
1408.096066,57.120292
1409.060515,56.674104
1410.024964,55.237564
1410.989414,53.344054
1411.953863,50.569401
1412.918312,47.959811
1413.882762,45.353893
1414.847211,43.038617
1415.811660,41.016257
1416.776110,39.738168
1417.740559,39.169339
1418.705009,39.628615
1419.669458,40.401388
1420.633907,42.06877
1421.598357,43.55476
1422.562806,45.031128
1423.527255,45.747438
1424.491705,45.993752
1425.456154,46.134042
1426.420603,45.886302
1427.385053,44.885467
1428.349502,43.626458
1429.313952,41.99168
1430.278401,39.096941
1431.242850,37.2049
1432.207300,35.480706
1433.171749,33.372499
1434.136198,31.709164
1435.100648,30.58647
1436.065097,29.098786
1437.029546,26.476395
1437.993996,26.089033
1438.958445,25.379822
1439.922894,24.586134
1440.887344,23.805868
1441.851793,23.154244
1442.816243,22.564519
1443.780692,21.954671
1444.745141,21.373483
1445.709591,20.884649
1446.674040,20.43333
1447.638489,19.529906
1448.602939,18.33922
1449.567388,17.668217
1450.531837,16.637183
1451.496287,15.250868
1452.460736,13.325623
1453.425186,11.877062
1454.389635,10.469675
1455.354084,9.231836
1456.318534,7.865511
1457.282983,7.213109
1458.247432,7.055409
1459.211882,7.483118
1460.176331,7.365148
1461.140780,7.216059
1462.105230,6.891996
1463.069679,6.78533
1464.034128,6.420933
1464.998578,6.071086
1465.963027,5.839976
1466.927477,6.146916
1467.891926,6.916606
1468.856375,9.25869
1469.820825,13.185675
1470.785274,18.149926
1471.749723,25.475945
1472.714173,38.562791
1473.678622,48.206833
1474.643071,54.702072
1475.607521,59.227131
1476.571970,65.933226
1477.536420,70.496805
1478.500869,74.186236
1479.465318,77.524333
1480.429768,80.373226
1481.394217,82.487848
1482.358666,84.929854
1483.323116,87.000581
1484.287565,88.614069
1485.252014,89.841284
1486.216464,91.274412
1487.180913,92.047401
1488.145362,93.104611
1489.109812,94.196815
1490.074261,94.433309
1491.038711,95.210533
1492.003160,96.542896
1492.967609,97.745763
1493.932059,98.518767
1494.896508,99.906332
1495.860957,100.442204
1496.825407,99.001122
1497.789856,100.634799
1498.754305,100.879165
1499.718755,100.693834
1500.683204,101.595115
1501.647654,101.679653
1502.612103,102.150888
1503.576552,103.553332
1504.541002,105.407611
1505.505451,108.072406
1506.469900,104.721699
1507.434350,100.325611
1508.398799,101.747265
1509.363248,102.713639
1510.327698,103.238368
1511.292147,104.811008
1512.256596,104.64605
1513.221046,105.080454
1514.185495,106.445318
1515.149945,106.309017
1516.114394,106.646691
1517.078843,105.261057
1518.043293,105.543922
1519.007742,107.303532
1519.972191,109.010189
1520.936641,106.760324
1521.901090,105.91198
1522.865539,106.830912
1523.829989,107.954326
1524.794438,108.963541
1525.758888,108.057501
1526.723337,108.586094
1527.687786,108.738041
1528.652236,108.886318
1529.616685,109.447843
1530.581134,110.094327
1531.545584,110.144279
1532.510033,110.777977
1533.474482,110.209263
1534.438932,108.618859
1535.403381,109.804533
1536.367830,110.644575
1537.332280,111.690676
1538.296729,114.058685
1539.261179,111.33391
1540.225628,108.970971
1541.190077,111.085415
1542.154527,110.808802
1543.118976,110.117349
1544.083425,110.928096
1545.047875,109.678993
1546.012324,110.303656
1546.976773,111.76735
1547.941223,112.261516
1548.905672,112.579309
1549.870122,111.296102
1550.834571,110.645468
1551.799020,112.09122
1552.763470,112.720825
1553.727919,113.203411
1554.692368,111.141749
1555.656818,112.116407
1556.621267,113.736077
1557.585716,117.211989
1558.550166,110.293664
1559.514615,106.56065
1560.479064,109.014226
1561.443514,111.739917
1562.407963,112.614668
1563.372413,113.085802
1564.336862,113.217331
1565.301311,112.515269
1566.265761,112.613544
1567.230210,113.077322
1568.194659,114.195797
1569.159109,114.349681
1570.123558,111.70031
1571.088007,112.526899
1572.052457,112.968107
1573.016906,113.173258
1573.981356,113.450152
1574.945805,114.756152
1575.910254,113.824247
1576.874704,111.444767
1577.839153,112.660848
1578.803602,113.075144
1579.768052,113.21134
1580.732501,113.314921
1581.696950,113.337641
1582.661400,113.332625
1583.625849,113.365208
1584.590298,113.40552
1585.554748,113.288398
1586.519197,113.168381
1587.483647,113.106474
1588.448096,113.118357
1589.412545,112.964441
1590.376995,112.870055
1591.341444,112.87267
1592.305893,112.871135
1593.270343,113.004715
1594.234792,112.984533
1595.199241,112.780039
1596.163691,112.792551
1597.128140,112.724519
1598.092590,112.720705
1599.057039,112.543217
1600.021488,112.577202
1600.985938,112.524051
1601.950387,112.454348
1602.914836,112.190358
1603.879286,111.903157
1604.843735,111.916321
1605.808184,111.941231
1606.772634,111.676966
1607.737083,111.350695
1608.701532,111.442945
1609.665982,111.123687
1610.630431,111.008417
1611.594881,111.047949
1612.559330,110.920151
1613.523779,110.904779
1614.488229,111.034798
1615.452678,112.540613
1616.417127,112.906059
1617.381577,109.693153
1618.346026,109.760662
1619.310475,109.898567
1620.274925,109.890274
1621.239374,110.051724
1622.203824,110.690788
1623.168273,110.028235
1624.132722,108.621037
1625.097172,108.985569
1626.061621,109.247362
1627.026070,109.531041
1627.990520,108.659161
1628.954969,108.438015
1629.919418,108.618321
1630.883868,108.60388
1631.848317,108.511556
1632.812766,108.600425
1633.777216,109.799447
1634.741665,112.345939
1635.706115,107.280077
1636.670564,106.75789
1637.635013,105.829028
1638.599463,105.34172
1639.563912,105.601373
1640.528361,104.923494
1641.492811,104.145781
1642.457260,103.175161
1643.421709,102.407873
1644.386159,102.66251
1645.350608,103.420631
1646.315058,100.581602
1647.279507,98.247764
1648.243956,96.314996
1649.208406,96.116941
1650.172855,96.753951
1651.137304,98.050853
1652.101754,101.65294
1653.066203,98.184371
1654.030652,92.316876
1654.995102,92.159149
1655.959551,93.352689
1656.924000,93.950501
1657.888450,94.683577
1658.852899,95.536594
1659.817349,96.556781
1660.781798,97.607977
1661.746247,99.161623
1662.710697,99.029899
1663.675146,98.534468
1664.639595,99.342186
1665.604045,99.586537
1666.568494,99.565887
1667.532943,100.22112
1668.497393,100.962339
1669.461842,98.624541
1670.426292,98.633813
1671.390741,98.31129
1672.355190,97.552533
1673.319640,97.991409
1674.284089,99.128478
1675.248538,96.958008
1676.212988,95.357508
1677.177437,95.725776
