Wavenumber,Percent Transmittance
664.505609,65.160481
665.470058,64.594869
666.434508,64.292265
667.398957,67.125127
668.363406,62.223206
669.327856,60.11705
670.292305,60.096126
671.256755,59.605003
672.221204,58.814471
673.185653,58.029083
674.150103,57.257894
675.114552,56.413644
676.079001,55.620716
677.043451,54.794843
678.007900,53.903251
678.972349,53.01248
679.936799,52.219417
680.901248,51.397941
681.865698,50.578207
682.830147,49.658616
683.794596,48.829147
684.759046,48.122938
685.723495,47.406941
686.687944,46.571459
687.652394,45.913338
688.616843,45.353442
689.581292,44.867947
690.545742,44.29407
691.510191,43.764545
692.474640,43.339144
693.439090,42.850522
694.403539,42.33575
695.367989,41.912916
696.332438,41.512104
697.296887,41.115939
698.261337,40.667158
699.225786,40.258021
700.190235,39.867692
701.154685,39.497231
702.119134,39.020392
703.083583,38.429252
704.048033,37.728846
705.012482,36.946941
705.976932,36.185665
706.941381,35.613014
707.905830,34.762682
708.870280,33.992092
709.834729,33.078216
710.799178,32.066895
711.763628,31.151504
712.728077,30.260448
713.692526,29.152071
714.656976,28.146484
715.621425,27.010879
716.585874,25.847998
717.550324,24.557514
718.514773,23.180648
719.479223,21.72149
720.443672,20.473443
721.408121,19.689891
722.372571,19.332594
723.337020,19.392655
724.301469,19.997067
725.265919,20.848573
726.230368,21.919942
727.194817,23.139829
728.159267,24.442123
729.123716,25.716121
730.088166,27.001351
731.052615,28.259802
732.017064,29.640786
732.981514,30.958889
733.945963,32.364311
734.910412,33.787509
735.874862,35.292873
736.839311,36.778744
737.803760,38.286253
738.768210,39.695312
739.732659,41.149737
740.697108,42.608551
741.661558,44.107939
742.626007,45.420237
743.590457,46.810019
744.554906,48.127886
745.519355,49.381858
746.483805,50.617927
747.448254,51.882876
748.412703,53.044097
749.377153,54.123862
750.341602,55.089356
751.306051,56.106598
752.270501,57.169491
753.234950,57.953582
754.199400,58.477485
755.163849,59.078538
756.128298,59.548144
757.092748,59.920339
758.057197,60.259537
759.021646,60.53814
759.986096,60.862042
760.950545,61.23624
761.914994,61.510794
762.879444,61.888086
763.843893,62.221311
764.808342,62.460745
765.772792,62.774085
766.737241,63.345171
767.701691,63.991811
768.666140,64.610637
769.630589,64.958934
770.595039,65.361001
771.559488,65.897848
772.523937,66.474906
773.488387,66.986532
774.452836,67.606991
775.417285,68.159852
776.381735,68.705555
777.346184,69.106776
778.310634,69.375712
779.275083,69.854825
780.239532,70.330494
781.203982,70.497849
782.168431,70.677505
783.132880,71.016118
784.097330,71.448477
785.061779,71.775478
786.026228,72.012824
786.990678,72.228119
787.955127,72.621541
788.919576,72.776781
789.884026,72.902159
790.848475,73.056019
791.812925,73.171508
792.777374,73.200393
793.741823,73.407622
794.706273,73.619614
795.670722,73.769634
796.635171,73.929249
797.599621,74.101727
798.564070,74.214654
799.528519,74.361893
800.492969,74.467613
801.457418,74.510539
802.421868,74.489748
803.386317,74.525004
804.350766,74.604788
805.315216,74.379061
806.279665,74.131761
807.244114,74.247932
808.208564,74.172321
809.173013,73.997127
810.137462,73.784421
811.101912,73.640887
812.066361,73.46983
813.030810,73.163843
813.995260,72.847134
814.959709,72.787071
815.924159,72.63326
816.888608,72.493664
817.853057,72.462535
818.817507,72.300353
819.781956,71.985584
820.746405,71.734538
821.710855,71.455771
822.675304,71.176873
823.639753,70.808339
824.604203,70.366571
825.568652,70.096896
826.533102,70.003445
827.497551,69.831786
828.462000,69.567513
829.426450,69.216522
830.390899,68.882062
831.355348,68.630484
832.319798,68.448662
833.284247,68.13149
834.248696,67.979344
835.213146,67.753133
836.177595,67.385711
837.142044,67.007907
838.106494,66.697041
839.070943,66.339311
840.035393,65.922644
840.999842,65.433147
841.964291,65.122446
842.928741,64.797231
843.893190,64.450068
844.857639,64.112456
845.822089,63.960577
846.786538,63.78052
847.750987,63.610962
848.715437,63.436373
849.679886,63.394628
850.644336,63.227934
851.608785,62.994656
852.573234,62.727985
853.537684,62.583487
854.502133,62.519326
855.466582,62.528941
856.431032,62.418063
857.395481,62.416432
858.359930,62.475527
859.324380,62.518699
860.288829,62.416807
861.253278,62.333613
862.217728,62.204629
863.182177,62.073472
864.146627,61.885615
865.111076,61.783692
866.075525,61.619717
867.039975,61.47787
868.004424,61.267602
868.968873,61.248221
869.933323,61.334731
870.897772,61.250831
871.862221,61.146223
872.826671,61.295999
873.791120,61.454099
874.755570,61.531371
875.720019,61.575978
876.684468,61.718797
877.648918,61.872085
878.613367,61.965522
879.577816,61.944
880.542266,62.030019
881.506715,62.169521
882.471164,62.203087
883.435614,62.098774
884.400063,62.043831
885.364512,62.008768
886.328962,61.961786
887.293411,61.736497
888.257861,61.541859
889.222310,61.393193
890.186759,61.401717
891.151209,61.412999
892.115658,61.363918
893.080107,61.437747
894.044557,61.528965
895.009006,61.466054
895.973455,61.44499
896.937905,61.493741
897.902354,61.494684
898.866804,61.337734
899.831253,61.094504
900.795702,60.80526
901.760152,60.751053
902.724601,60.664456
903.689050,60.479491
904.653500,60.321543
905.617949,60.126531
906.582398,59.806918
907.546848,59.559177
908.511297,59.309251
909.475746,59.167903
910.440196,59.008459
911.404645,58.795551
912.369095,58.760119
913.333544,58.801092
914.297993,58.759113
915.262443,58.740896
916.226892,58.745175
917.191341,58.811552
918.155791,58.999214
919.120240,59.22411
920.084689,59.441937
921.049139,59.685046
922.013588,59.80722
922.978038,59.908692
923.942487,60.056333
924.906936,60.113229
925.871386,60.089984
926.835835,60.100473
927.800284,60.092106
928.764734,60.042829
929.729183,59.887512
930.693632,59.649277
931.658082,59.398272
932.622531,59.113924
933.586980,58.688482
934.551430,58.323916
935.515879,57.903389
936.480329,57.49631
937.444778,57.09687
938.409227,56.693533
939.373677,56.26671
940.338126,55.911585
941.302575,55.56148
942.267025,55.240295
943.231474,54.86514
944.195923,54.51044
945.160373,54.132857
946.124822,53.736793
947.089272,53.383671
948.053721,53.186796
949.018170,52.886778
949.982620,52.614621
950.947069,52.341829
951.911518,52.141092
952.875968,51.946426
953.840417,51.712215
954.804866,51.266036
955.769316,50.869895
956.733765,50.524629
957.698214,50.190644
958.662664,49.790957
959.627113,49.391885
960.591563,49.012638
961.556012,48.663724
962.520461,48.250164
963.484911,47.970001
964.449360,47.770063
965.413809,47.622194
966.378259,47.480952
967.342708,47.506332
968.307157,47.558177
969.271607,47.588348
970.236056,47.697257
971.200506,48.01023
972.164955,48.363707
973.129404,48.613982
974.093854,48.775263
975.058303,48.930696
976.022752,49.027208
976.987202,49.081107
977.951651,48.99618
978.916100,48.915694
979.880550,48.842751
980.844999,48.766394
981.809448,48.58812
982.773898,48.469214
983.738347,48.390929
984.702797,48.323019
985.667246,48.189516
986.631695,48.110645
987.596145,48.13947
988.560594,48.205478
989.525043,48.204432
990.489493,48.20887
991.453942,48.105171
992.418391,47.986824
993.382841,47.828767
994.347290,47.683209
995.311740,47.553374
996.276189,47.471883
997.240638,47.329198
998.205088,47.109045
999.169537,46.952544
1000.133986,46.90278
1001.098436,46.706645
1002.062885,46.512642
1003.027334,46.326929
1003.991784,46.132264
1004.956233,45.867898
1005.920682,45.680568
1006.885132,45.446877
1007.849581,45.234796
1008.814031,44.980984
1009.778480,44.729046
1010.742929,44.463728
1011.707379,44.213944
1012.671828,43.889244
1013.636277,43.570707
1014.600727,43.200648
1015.565176,42.843347
1016.529625,42.506423
1017.494075,42.159156
1018.458524,41.76769
1019.422974,41.419003
1020.387423,41.070834
1021.351872,40.751272
1022.316322,40.415903
1023.280771,40.137128
1024.245220,39.897119
1025.209670,39.731673
1026.174119,39.529889
1027.138568,39.350137
1028.103018,39.120369
1029.067467,38.926839
1030.031916,38.806235
1030.996366,38.797083
1031.960815,38.767789
1032.925265,38.763044
1033.889714,38.752142
1034.854163,38.872199
1035.818613,38.997853
1036.783062,39.138205
1037.747511,39.287176
1038.711961,39.467346
1039.676410,39.650048
1040.640859,39.859514
1041.605309,40.012595
1042.569758,40.127378
1043.534208,40.127656
1044.498657,40.017206
1045.463106,39.839444
1046.427556,39.619811
1047.392005,39.298769
1048.356454,38.945552
1049.320904,38.473627
1050.285353,37.978329
1051.249802,37.47365
1052.214252,36.945014
1053.178701,36.332299
1054.143150,35.754663
1055.107600,35.152666
1056.072049,34.65402
1057.036499,34.169044
1058.000948,33.740314
1058.965397,33.369611
1059.929847,33.012215
1060.894296,32.607154
1061.858745,32.27515
1062.823195,31.958106
1063.787644,31.749432
1064.752093,31.575364
1065.716543,31.448745
1066.680992,31.326643
1067.645442,31.232046
1068.609891,31.067157
1069.574340,30.886193
1070.538790,30.60592
1071.503239,30.215355
1072.467688,29.682044
1073.432138,29.167913
1074.396587,28.519324
1075.361036,27.692287
1076.325486,26.747584
1077.289935,25.793813
1078.254384,24.763509
1079.218834,23.715026
1080.183283,22.540287
1081.147733,21.395193
1082.112182,20.331972
1083.076631,19.373085
1084.041081,18.458406
1085.005530,17.650846
1085.969979,16.848952
1086.934429,16.134692
1087.898878,15.364479
1088.863327,14.625172
1089.827777,13.887389
1090.792226,13.237399
1091.756676,12.657593
1092.721125,12.173784
1093.685574,11.714935
1094.650024,11.370367
1095.614473,11.097305
1096.578922,10.96475
1097.543372,10.935226
1098.507821,11.004051
1099.472270,11.098736
1100.436720,11.244186
1101.401169,11.425112
1102.365618,11.71232
1103.330068,12.005964
1104.294517,12.34929
1105.258967,12.685699
1106.223416,12.979705
1107.187865,13.145499
1108.152315,13.238638
1109.116764,13.138441
1110.081213,12.908768
1111.045663,12.557111
1112.010112,12.157618
1112.974561,11.593814
1113.939011,11.094847
1114.903460,10.635596
1115.867910,10.254534
1116.832359,9.933358
1117.796808,9.718321
1118.761258,9.605452
1119.725707,9.701359
1120.690156,9.94262
1121.654606,10.339842
1122.619055,10.784779
1123.583504,11.389449
1124.547954,12.064646
1125.512403,12.694023
1126.476852,13.18329
1127.441302,13.499375
1128.405751,13.528356
1129.370201,13.31643
1130.334650,12.77819
1131.299099,12.046553
1132.263549,11.100158
1133.227998,10.071416
1134.192447,9.01169
1135.156897,8.019459
1136.121346,7.058117
1137.085795,6.263009
1138.050245,5.561195
1139.014694,4.968537
1139.979144,4.417939
1140.943593,4.035833
1141.908042,3.708408
1142.872492,3.432873
1143.836941,3.215748
1144.801390,3.086395
1145.765840,2.96877
1146.730289,2.822705
1147.694738,2.649448
1148.659188,2.538998
1149.623637,2.366225
1150.588086,2.223594
1151.552536,2.058085
1152.516985,1.948648
1153.481435,1.769869
1154.445884,1.617104
1155.410333,1.516336
1156.374783,1.430022
1157.339232,1.305346
1158.303681,1.198999
1159.268131,1.082972
1160.232580,1.056226
1161.197029,1.022827
1162.161479,0.99716
1163.125928,0.941927
1164.090378,0.909433
1165.054827,0.851022
1166.019276,0.890322
1166.983726,0.927709
1167.948175,1.015843
1168.912624,1.023408
1169.877074,1.030325
1170.841523,1.091058
1171.805972,1.220431
1172.770422,1.2766
1173.734871,1.371126
1174.699320,1.484015
1175.663770,1.649498
1176.628219,1.771472
1177.592669,1.918353
1178.557118,2.023822
1179.521567,2.219307
1180.486017,2.440632
1181.450466,2.677612
1182.414915,2.867082
1183.379365,3.060929
1184.343814,3.253963
1185.308263,3.525294
1186.272713,3.752638
1187.237162,4.01309
1188.201612,4.266324
1189.166061,4.576129
1190.130510,4.858215
1191.094960,5.132135
1192.059409,5.405192
1193.023858,5.750295
1193.988308,6.025902
1194.952757,6.318029
1195.917206,6.684417
1196.881656,7.096228
1197.846105,7.483925
1198.810554,7.852747
1199.775004,8.134371
1200.739453,8.467267
1201.703903,8.779259
1202.668352,9.141921
1203.632801,9.468809
1204.597251,9.73698
1205.561700,9.925095
1206.526149,10.110479
1207.490599,10.253914
1208.455048,10.408396
1209.419497,10.529099
1210.383947,10.663145
1211.348396,10.753752
1212.312846,10.87696
1213.277295,10.955798
1214.241744,11.073935
1215.206194,11.169805
1216.170643,11.193917
1217.135092,11.135497
1218.099542,11.10954
1219.063991,11.058707
1220.028440,10.995503
1220.992890,10.873261
1221.957339,10.730319
1222.921788,10.54623
1223.886238,10.403291
1224.850687,10.233374
1225.815137,10.052594
1226.779586,9.783092
1227.744035,9.538763
1228.708485,9.382792
1229.672934,9.258535
1230.637383,9.042892
1231.601833,8.904324
1232.566282,8.774818
1233.530731,8.704099
1234.495181,8.570018
1235.459630,8.433762
1236.424080,8.292805
1237.388529,8.239231
1238.352978,8.189651
1239.317428,8.206187
1240.281877,8.259345
1241.246326,8.339675
1242.210776,8.467412
1243.175225,8.698471
1244.139674,8.965112
1245.104124,9.305167
1246.068573,9.616319
1247.033022,10.000979
1247.997472,10.410955
1248.961921,10.900282
1249.926371,11.36758
1250.890820,11.810922
1251.855269,12.148767
1252.819719,12.471709
1253.784168,12.723768
1254.748617,12.963068
1255.713067,13.145925
1256.677516,13.345122
1257.641965,13.51102
1258.606415,13.656309
1259.570864,13.749532
1260.535314,13.980681
1261.499763,14.241234
1262.464212,14.394608
1263.428662,14.49785
1264.393111,14.696973
1265.357560,14.820034
1266.322010,14.999405
1267.286459,15.265799
1268.250908,15.512549
1269.215358,15.714149
1270.179807,15.96116
1271.144256,16.120109
1272.108706,16.294029
1273.073155,16.406688
1274.037605,16.472728
1275.002054,16.517385
1275.966503,16.589027
1276.930953,16.596237
1277.895402,16.685771
1278.859851,16.815487
1279.824301,17.026693
1280.788750,17.316832
1281.753199,17.738352
1282.717649,18.30169
1283.682098,18.984449
1284.646548,19.704524
1285.610997,20.492463
1286.575446,21.174047
1287.539896,21.81212
1288.504345,22.420785
1289.468794,22.903393
1290.433244,23.169619
1291.397693,23.385572
1292.362142,23.527451
1293.326592,23.689564
1294.291041,23.851611
1295.255490,23.976658
1296.219940,23.993575
1297.184389,24.118358
1298.148839,24.174127
1299.113288,24.189458
1300.077737,24.272064
1301.042187,24.411939
1302.006636,24.543397
1302.971085,24.757894
1303.935535,24.983116
1304.899984,25.282627
1305.864433,25.529842
1306.828883,25.734402
1307.793332,25.920599
1308.757782,26.197909
1309.722231,26.358136
1310.686680,26.41937
1311.651130,26.298325
1312.615579,26.308879
1313.580028,26.478591
1314.544478,26.610286
1315.508927,26.688194
1316.473376,26.658411
1317.437826,26.682698
1318.402275,26.707521
1319.366724,26.865313
1320.331174,27.129615
1321.295623,27.417132
1322.260073,27.836496
1323.224522,28.278952
1324.188971,28.809813
1325.153421,29.382536
1326.117870,30.125539
1327.082319,30.794189
1328.046769,31.35144
1329.011218,31.765203
1329.975667,32.158836
1330.940117,32.358963
1331.904566,32.525634
1332.869016,32.506968
1333.833465,32.385688
1334.797914,32.031668
1335.762364,31.658988
1336.726813,31.171674
1337.691262,30.612626
1338.655712,29.917889
1339.620161,29.217826
1340.584610,28.994862
1341.549060,28.687707
1342.513509,28.216891
1343.477958,27.9337
1344.442408,27.606559
1345.406857,27.289748
1346.371307,26.908366
1347.335756,26.557358
1348.300205,26.140445
1349.264655,25.872069
1350.229104,25.62939
1351.193553,25.439475
1352.158003,25.263261
1353.122452,25.252237
1354.086901,25.154358
1355.051351,25.187754
1356.015800,25.177333
1356.980250,25.049704
1357.944699,24.907179
1358.909148,24.860581
1359.873598,24.600289
1360.838047,24.395755
1361.802496,24.18476
1362.766946,23.957081
1363.731395,24.237307
1364.695844,24.012453
1365.660294,23.700341
1366.624743,23.572548
1367.589192,23.360455
1368.553642,23.219451
1369.518091,23.163074
1370.482541,23.021914
1371.446990,22.74843
1372.411439,22.248133
1373.375889,21.490147
1374.340338,20.714103
1375.304787,19.561707
1376.269237,18.368886
1377.233686,17.330248
1378.198135,17.208617
1379.162585,18.145894
1380.127034,19.906213
1381.091484,21.764146
1382.055933,23.848475
1383.020382,25.737718
1383.984832,27.517549
1384.949281,28.973766
1385.913730,30.302194
1386.878180,31.70113
1387.842629,34.115217
1388.807078,35.239466
1389.771528,36.093657
1390.735977,36.98183
1391.700426,37.883712
1392.664876,38.339094
1393.629325,38.496092
1394.593775,38.660019
1395.558224,39.133671
1396.522673,39.127159
1397.487123,38.864442
1398.451572,38.646251
1399.416021,38.991927
1400.380471,38.947711
1401.344920,38.774524
1402.309369,38.832698
1403.273819,39.117548
1404.238268,39.578478
1405.202718,41.320051
1406.167167,42.428174
1407.131616,42.792093
1408.096066,42.968277
1409.060515,42.565958
1410.024964,41.500905
1410.989414,40.021918
1411.953863,38.065506
1412.918312,36.116039
1413.882762,34.059547
1414.847211,32.163664
1415.811660,30.54452
1416.776110,29.561263
1417.740559,29.108687
1418.705009,29.148723
1419.669458,31.24671
1420.633907,32.129617
1421.598357,32.670896
1422.562806,33.386705
1423.527255,33.897873
1424.491705,34.96392
1425.456154,34.698709
1426.420603,34.1438
1427.385053,33.171414
1428.349502,31.974138
1429.313952,30.548052
1430.278401,28.892364
1431.242850,27.305484
1432.207300,25.688955
1433.171749,24.254916
1434.136198,23.003928
1435.100648,21.718817
1436.065097,20.272363
1437.029546,19.694249
1437.993996,19.160948
1438.958445,18.314971
1439.922894,17.607614
1440.887344,17.025023
1441.851793,16.570394
1442.816243,16.166025
1443.780692,15.719149
1444.745141,15.301764
1445.709591,14.907844
1446.674040,14.348595
1447.638489,13.685404
1448.602939,13.245915
1449.567388,12.588223
1450.531837,11.6993
1451.496287,10.578187
1452.460736,9.230628
1453.425186,8.109975
1454.389635,6.791401
1455.354084,5.494078
1456.318534,4.114375
1457.282983,4.026176
1458.247432,4.680897
1459.211882,5.196145
1460.176331,5.031293
1461.140780,4.842331
1462.105230,4.61457
1463.069679,4.500893
1464.034128,4.118354
1464.998578,3.972606
1465.963027,4.056708
1466.927477,4.317375
1467.891926,5.151558
1468.856375,7.235832
1469.820825,10.522643
1470.785274,14.310612
1471.749723,20.16759
1472.714173,31.413163
1473.678622,39.920691
1474.643071,44.329735
1475.607521,47.038407
1476.571970,53.95267
1477.536420,57.537166
1478.500869,59.9743
1479.465318,62.633253
1480.429768,64.828019
1481.394217,67.157872
1482.358666,69.345245
1483.323116,70.714731
1484.287565,71.953375
1485.252014,72.855733
1486.216464,73.708819
1487.180913,75.102025
1488.145362,76.371565
1489.109812,76.306597
1490.074261,77.280789
1491.038711,78.995729
1492.003160,79.28956
1492.967609,79.81793
1493.932059,80.242945
1494.896508,80.778314
1495.860957,81.475038
1496.825407,82.307045
1497.789856,82.366677
1498.754305,82.612559
1499.718755,83.292286
1500.683204,83.034864
1501.647654,83.033784
1502.612103,83.651082
1503.576552,84.29472
1504.541002,84.98167
1505.505451,85.97512
1506.469900,83.309496
1507.434350,83.756261
1508.398799,84.712384
1509.363248,85.119035
1510.327698,85.352656
1511.292147,85.845698
1512.256596,86.089858
1513.221046,86.821207
1514.185495,86.786933
1515.149945,86.558479
1516.114394,86.567621
1517.078843,86.846929
1518.043293,88.25144
1519.007742,88.072503
1519.972191,88.206711
1520.936641,87.835291
1521.901090,88.631317
1522.865539,89.255508
1523.829989,89.117721
1524.794438,88.860481
1525.758888,88.941662
1526.723337,89.027562
1527.687786,89.053193
1528.652236,89.598582
1529.616685,89.847496
1530.581134,89.944506
1531.545584,89.931994
1532.510033,90.405487
1533.474482,90.461709
1534.438932,90.554731
1535.403381,90.372428
1536.367830,90.647089
1537.332280,91.057755
1538.296729,92.081446
1539.261179,90.975552
1540.225628,93.686094
1541.190077,92.826857
1542.154527,92.264874
1543.118976,91.533049
1544.083425,91.170307
1545.047875,90.843822
1546.012324,91.707871
1546.976773,91.830704
1547.941223,91.96552
1548.905672,91.95115
1549.870122,91.442909
1550.834571,91.901421
1551.799020,92.112199
1552.763470,92.23467
1553.727919,92.39776
1554.692368,92.288313
1555.656818,92.437632
1556.621267,92.729388
1557.585716,93.819985
1558.550166,85.480481
1559.514615,91.270811
1560.479064,93.730089
1561.443514,92.943593
1562.407963,92.723888
1563.372413,92.805963
1564.336862,92.833382
1565.301311,92.840358
1566.265761,92.864768
1567.230210,92.954454
1568.194659,93.215597
1569.159109,93.275
1570.123558,93.327165
1571.088007,93.174183
1572.052457,93.08614
1573.016906,93.164826
1573.981356,93.274986
1574.945805,93.534922
1575.910254,93.426385
1576.874704,93.568873
1577.839153,93.373856
1578.803602,93.28841
1579.768052,93.295058
1580.732501,93.371676
1581.696950,93.380801
1582.661400,93.371614
1583.625849,93.413618
1584.590298,93.458228
1585.554748,93.343525
1586.519197,93.275494
1587.483647,93.229486
1588.448096,93.217472
1589.412545,93.082057
1590.376995,93.049794
1591.341444,93.068046
1592.305893,93.084312
1593.270343,93.035138
1594.234792,92.984933
1595.199241,92.960416
1596.163691,92.930546
1597.128140,92.918744
1598.092590,92.884334
1599.057039,92.636352
1600.021488,92.570975
1600.985938,92.50512
1601.950387,92.419917
1602.914836,92.150829
1603.879286,92.048029
1604.843735,91.949442
1605.808184,91.804948
1606.772634,91.573696
1607.737083,91.485229
1608.701532,91.384987
1609.665982,91.243156
1610.630431,91.181609
1611.594881,90.995877
1612.559330,90.814003
1613.523779,90.73236
1614.488229,90.676956
1615.452678,90.993877
1616.417127,91.699367
1617.381577,91.513125
1618.346026,90.210091
1619.310475,89.79988
1620.274925,89.605572
1621.239374,89.578606
1622.203824,89.557286
1623.168273,89.39875
1624.132722,89.430034
1625.097172,89.064303
1626.061621,88.811859
1627.026070,88.756061
1627.990520,88.598612
1628.954969,88.493669
1629.919418,88.206797
1630.883868,88.033838
1631.848317,87.828326
1632.812766,87.717208
1633.777216,87.906287
1634.741665,89.001222
1635.706115,88.555036
1636.670564,87.401778
1637.635013,86.098324
1638.599463,85.535512
1639.563912,84.690147
1640.528361,83.828563
1641.492811,82.904828
1642.457260,81.961216
1643.421709,81.126836
1644.386159,80.527457
1645.350608,80.051836
1646.315058,79.187477
1647.279507,78.075071
1648.243956,77.422484
1649.208406,76.32176
1650.172855,75.464088
1651.137304,75.195306
1652.101754,75.337728
1653.066203,68.801573
1654.030652,75.177273
1654.995102,74.381887
1655.959551,73.632469
1656.924000,73.573214
1657.888450,74.322418
1658.852899,75.103763
1659.817349,75.850765
1660.781798,76.37157
1661.746247,77.211479
1662.710697,78.427277
1663.675146,79.499289
1664.639595,79.240078
1665.604045,79.192183
1666.568494,79.051171
1667.532943,78.940241
1668.497393,78.727135
1669.461842,79.695093
1670.426292,79.32108
1671.390741,78.394884
1672.355190,77.882085
1673.319640,77.406265
1674.284089,76.985428
1675.248538,76.611713
1676.212988,76.311111
