Wavenumber,Percent Transmittance
890.186759,87.720815
891.151209,87.795843
892.115658,87.749021
893.080107,87.697069
894.044557,87.69162
895.009006,87.614405
895.973455,87.635594
896.937905,87.640471
897.902354,87.648284
898.866804,87.585876
899.831253,87.437715
900.795702,87.174964
901.760152,87.056564
902.724601,86.994538
903.689050,86.955065
904.653500,86.852522
905.617949,86.699524
906.582398,86.500678
907.546848,86.377138
908.511297,86.21178
909.475746,86.057553
910.440196,85.904875
911.404645,85.711292
912.369095,85.619087
913.333544,85.646547
914.297993,85.581875
915.262443,85.551719
916.226892,85.500861
917.191341,85.562303
918.155791,85.76381
919.120240,85.917333
920.084689,86.020425
921.049139,86.174014
922.013588,86.242577
922.978038,86.388812
923.942487,86.555005
924.906936,86.60192
925.871386,86.656262
926.835835,86.674476
927.800284,86.608645
928.764734,86.662624
929.729183,86.562566
930.693632,86.398457
931.658082,86.282942
932.622531,86.153347
933.586980,85.886494
934.551430,85.744446
935.515879,85.487252
936.480329,85.195511
937.444778,84.975378
938.409227,84.70295
939.373677,84.476071
940.338126,84.384466
941.302575,84.213921
942.267025,84.078086
943.231474,83.918608
944.195923,83.757619
945.160373,83.568017
946.124822,83.344914
947.089272,83.18144
948.053721,83.037937
949.018170,82.795648
949.982620,82.677234
950.947069,82.602663
951.911518,82.557944
952.875968,82.48829
953.840417,82.383898
954.804866,82.117937
955.769316,81.937803
956.733765,81.685156
957.698214,81.419032
958.662664,81.14727
959.627113,80.842315
960.591563,80.557995
961.556012,80.314472
962.520461,79.998751
963.484911,79.799227
964.449360,79.702095
965.413809,79.594702
966.378259,79.451856
967.342708,79.449753
968.307157,79.482087
969.271607,79.51663
970.236056,79.578861
971.200506,79.772474
972.164955,80.031295
973.129404,80.265957
974.093854,80.36082
975.058303,80.463799
976.022752,80.624685
976.987202,80.796423
977.951651,80.818339
978.916100,80.780033
979.880550,80.787016
980.844999,80.82729
981.809448,80.745244
982.773898,80.67316
983.738347,80.659502
984.702797,80.655362
985.667246,80.545121
986.631695,80.468712
987.596145,80.491091
988.560594,80.598573
989.525043,80.58956
990.489493,80.524483
991.453942,80.482679
992.418391,80.421719
993.382841,80.365913
994.347290,80.278136
995.311740,80.165867
996.276189,80.132992
997.240638,80.076068
998.205088,79.94973
999.169537,79.861146
1000.133986,79.866349
1001.098436,79.750006
1002.062885,79.636884
1003.027334,79.531757
1003.991784,79.430422
1004.956233,79.257046
1005.920682,79.097542
1006.885132,78.924254
1007.849581,78.834048
1008.814031,78.770426
1009.778480,78.651643
1010.742929,78.431194
1011.707379,78.168577
1012.671828,77.960634
1013.636277,77.854746
1014.600727,77.581951
1015.565176,77.359597
1016.529625,77.182715
1017.494075,76.905312
1018.458524,76.617747
1019.422974,76.401227
1020.387423,76.165826
1021.351872,75.925487
1022.316322,75.640216
1023.280771,75.437746
1024.245220,75.321971
1025.209670,75.23986
1026.174119,75.060826
1027.138568,74.942353
1028.103018,74.849929
1029.067467,74.845927
1030.031916,74.782503
1030.996366,74.728129
1031.960815,74.704779
1032.925265,74.708694
1033.889714,74.731484
1034.854163,74.867646
1035.818613,75.029446
1036.783062,75.152185
1037.747511,75.239693
1038.711961,75.364005
1039.676410,75.485338
1040.640859,75.663322
1041.605309,75.830288
1042.569758,75.941835
1043.534208,75.968425
1044.498657,75.921499
1045.463106,75.796082
1046.427556,75.65629
1047.392005,75.40879
1048.356454,75.14861
1049.320904,74.83762
1050.285353,74.495967
1051.249802,74.153843
1052.214252,73.824793
1053.178701,73.36929
1054.143150,72.922417
1055.107600,72.515324
1056.072049,72.144116
1057.036499,71.765434
1058.000948,71.451467
1058.965397,71.171758
1059.929847,70.957607
1060.894296,70.683682
1061.858745,70.485574
1062.823195,70.323716
1063.787644,70.170661
1064.752093,70.019627
1065.716543,69.908196
1066.680992,69.782782
1067.645442,69.733627
1068.609891,69.667104
1069.574340,69.593111
1070.538790,69.405611
1071.503239,69.133193
1072.467688,68.776556
1073.432138,68.371996
1074.396587,67.809942
1075.361036,67.143588
1076.325486,66.264833
1077.289935,65.275975
1078.254384,64.244704
1079.218834,63.171027
1080.183283,62.025325
1081.147733,60.958565
1082.112182,59.921773
1083.076631,58.952448
1084.041081,58.054783
1085.005530,57.242494
1085.969979,56.429319
1086.934429,55.621658
1087.898878,54.806727
1088.863327,54.036125
1089.827777,53.229731
1090.792226,52.52955
1091.756676,51.838277
1092.721125,51.205811
1093.685574,50.672346
1094.650024,50.283258
1095.614473,49.974698
1096.578922,49.7646
1097.543372,49.674735
1098.507821,49.771042
1099.472270,49.953238
1100.436720,50.296299
1101.401169,50.706903
1102.365618,51.217962
1103.330068,51.73472
1104.294517,52.27051
1105.258967,52.783485
1106.223416,53.300406
1107.187865,53.695698
1108.152315,53.991042
1109.116764,54.097118
1110.081213,54.053499
1111.045663,53.77937
1112.010112,53.378558
1112.974561,52.823426
1113.939011,52.14864
1114.903460,51.361141
1115.867910,50.677177
1116.832359,50.082464
1117.796808,49.619861
1118.761258,49.27305
1119.725707,49.10674
1120.690156,49.189389
1121.654606,49.560948
1122.619055,50.108516
1123.583504,50.744019
1124.547954,51.409047
1125.512403,52.067787
1126.476852,52.525023
1127.441302,52.739112
1128.405751,52.608635
1129.370201,52.161849
1130.334650,51.351214
1131.299099,50.266486
1132.263549,48.942886
1133.227998,47.528059
1134.192447,46.045028
1135.156897,44.5253
1136.121346,43.01833
1137.085795,41.712191
1138.050245,40.504637
1139.014694,39.451237
1139.979144,38.558905
1140.943593,37.83737
1141.908042,37.22137
1142.872492,36.751617
1143.836941,36.310871
1144.801390,35.965491
1145.765840,35.586559
1146.730289,35.166299
1147.694738,34.682651
1148.659188,34.241261
1149.623637,33.765178
1150.588086,33.231768
1151.552536,32.637197
1152.516985,32.062218
1153.481435,31.452089
1154.445884,30.874536
1155.410333,30.278104
1156.374783,29.69013
1157.339232,29.127155
1158.303681,28.63052
1159.268131,28.198769
1160.232580,27.886624
1161.197029,27.594729
1162.161479,27.373414
1163.125928,27.191514
1164.090378,27.095265
1165.054827,27.074271
1166.019276,27.16733
1166.983726,27.215202
1167.948175,27.31242
1168.912624,27.507813
1169.877074,27.815431
1170.841523,28.131528
1171.805972,28.499678
1172.770422,28.888385
1173.734871,29.364659
1174.699320,29.830162
1175.663770,30.318775
1176.628219,30.829164
1177.592669,31.390502
1178.557118,31.94315
1179.521567,32.577554
1180.486017,33.192267
1181.450466,33.793246
1182.414915,34.336251
1183.379365,34.95317
1184.343814,35.571572
1185.308263,36.204909
1186.272713,36.838308
1187.237162,37.433979
1188.201612,38.007778
1189.166061,38.633714
1190.130510,39.198477
1191.094960,39.775755
1192.059409,40.368069
1193.023858,41.045447
1193.988308,41.733281
1194.952757,42.434615
1195.917206,43.114726
1196.881656,43.780962
1197.846105,44.389044
1198.810554,45.055784
1199.775004,45.679685
1200.739453,46.301033
1201.703903,46.872206
1202.668352,47.375877
1203.632801,47.828107
1204.597251,48.270739
1205.561700,48.606481
1206.526149,48.921045
1207.490599,49.174759
1208.455048,49.386995
1209.419497,49.549379
1210.383947,49.755197
1211.348396,49.954251
1212.312846,50.137201
1213.277295,50.252429
1214.241744,50.358583
1215.206194,50.464761
1216.170643,50.552198
1217.135092,50.594209
1218.099542,50.628316
1219.063991,50.572156
1220.028440,50.461865
1220.992890,50.24972
1221.957339,50.054511
1222.921788,49.84838
1223.886238,49.636944
1224.850687,49.294967
1225.815137,48.997606
1226.779586,48.699981
1227.744035,48.369245
1228.708485,48.058539
1229.672934,47.737667
1230.637383,47.430981
1231.601833,47.245033
1232.566282,47.049471
1233.530731,46.813819
1234.495181,46.503337
1235.459630,46.268939
1236.424080,46.131771
1237.388529,46.022611
1238.352978,45.88614
1239.317428,45.808587
1240.281877,45.864052
1241.246326,45.974883
1242.210776,46.139302
1243.175225,46.457377
1244.139674,46.816489
1245.104124,47.278542
1246.068573,47.755874
1247.033022,48.378422
1247.997472,49.147311
1248.961921,49.875621
1249.926371,50.470095
1250.890820,51.048353
1251.855269,51.602331
1252.819719,52.090928
1253.784168,52.428932
1254.748617,52.757975
1255.713067,52.998086
1256.677516,53.171183
1257.641965,53.353941
1258.606415,53.580292
1259.570864,53.837947
1260.535314,53.943446
1261.499763,54.064274
1262.464212,54.195222
1263.428662,54.334796
1264.393111,54.581667
1265.357560,54.806173
1266.322010,55.016539
1267.286459,55.224134
1268.250908,55.414515
1269.215358,55.66341
1270.179807,56.057532
1271.144256,56.361687
1272.108706,56.440753
1273.073155,56.514635
1274.037605,56.555614
1275.002054,56.56362
1275.966503,56.637941
1276.930953,56.644035
1277.895402,56.653123
1278.859851,56.678794
1279.824301,56.895607
1280.788750,57.311894
1281.753199,57.824845
1282.717649,58.39883
1283.682098,59.158439
1284.646548,59.942494
1285.610997,60.756741
1286.575446,61.566548
1287.539896,62.219596
1288.504345,62.808773
1289.468794,63.330923
1290.433244,63.642023
1291.397693,63.955956
1292.362142,64.15643
1293.326592,64.218353
1294.291041,64.299272
1295.255490,64.492081
1296.219940,64.591014
1297.184389,64.678814
1298.148839,64.704649
1299.113288,64.718015
1300.077737,64.784276
1301.042187,64.902701
1302.006636,65.049434
1302.971085,65.283472
1303.935535,65.524272
1304.899984,65.759957
1305.864433,66.008612
1306.828883,66.345143
1307.793332,66.55763
1308.757782,66.697568
1309.722231,66.87097
1310.686680,66.978959
1311.651130,67.074623
1312.615579,67.007127
1313.580028,66.95912
1314.544478,67.0111
1315.508927,67.167702
1316.473376,67.257719
1317.437826,67.170165
1318.402275,67.310956
1319.366724,67.139322
1320.331174,67.291204
1321.295623,67.590665
1322.260073,67.973854
1323.224522,68.339986
1324.188971,68.881096
1325.153421,69.441258
1326.117870,70.040803
1327.082319,70.543149
1328.046769,71.03293
1329.011218,71.401366
1329.975667,71.640471
1330.940117,71.798478
1331.904566,71.953285
1332.869016,71.95712
1333.833465,71.893335
1334.797914,71.651194
1335.762364,71.436397
1336.726813,71.018563
1337.691262,70.824032
1338.655712,70.333153
1339.620161,69.683507
1340.584610,69.082351
1341.549060,68.879069
1342.513509,68.67008
1343.477958,68.556198
1344.442408,68.316125
1345.406857,68.037561
1346.371307,67.659793
1347.335756,67.310417
1348.300205,67.06378
1349.264655,66.733377
1350.229104,66.553908
1351.193553,66.478282
1352.158003,66.36833
1353.122452,66.415145
1354.086901,66.472283
1355.051351,66.192119
1356.015800,66.179214
1356.980250,66.246604
1357.944699,66.051558
1358.909148,65.985893
1359.873598,66.209251
1360.838047,66.036112
1361.802496,66.098491
1362.766946,65.693738
1363.731395,64.565799
1364.695844,64.982814
1365.660294,65.033639
1366.624743,65.016978
1367.589192,64.980811
1368.553642,64.682141
1369.518091,64.377568
1370.482541,64.411861
1371.446990,64.213129
1372.411439,64.17374
1373.375889,63.85398
1374.340338,62.179715
1375.304787,60.417023
1376.269237,59.636794
1377.233686,59.114988
1378.198135,58.874128
1379.162585,59.671453
1380.127034,61.261376
1381.091484,62.957422
1382.055933,64.833996
1383.020382,66.354378
1383.984832,67.867856
1384.949281,69.193192
1385.913730,70.650743
1386.878180,71.616884
1387.842629,72.024729
1388.807078,73.026867
1389.771528,74.03215
1390.735977,74.588752
1391.700426,75.0926
1392.664876,75.656225
1393.629325,76.339271
1394.593775,75.755641
1395.558224,75.160487
1396.522673,75.43194
1397.487123,75.923723
1398.451572,75.967131
1399.416021,74.965883
1400.380471,74.894829
1401.344920,75.293768
1402.309369,75.421162
1403.273819,76.058653
1404.238268,76.893531
1405.202718,77.208685
1406.167167,77.903907
1407.131616,78.627004
1408.096066,78.719483
1409.060515,78.480641
1410.024964,77.713268
1410.989414,76.901822
1411.953863,75.447786
1412.918312,74.079929
1413.882762,72.712005
1414.847211,71.633272
1415.811660,70.724888
1416.776110,70.203575
1417.740559,70.104839
1418.705009,70.860212
1419.669458,69.108852
1420.633907,70.281635
1421.598357,71.659565
1422.562806,72.861697
1423.527255,73.037062
1424.491705,72.401592
1425.456154,72.517175
1426.420603,72.40278
1427.385053,71.622364
1428.349502,70.955912
1429.313952,70.010294
1430.278401,67.89688
1431.242850,66.825431
1432.207300,65.854328
1433.171749,64.573576
1434.136198,63.575194
1435.100648,63.250817
1436.065097,63.138988
1437.029546,59.452737
1437.993996,59.147123
1438.958445,58.729543
1439.922894,58.151668
1440.887344,58.026119
1441.851793,57.373447
1442.816243,56.679319
1443.780692,56.223564
1444.745141,55.850938
1445.709591,55.574111
1446.674040,55.839639
1447.638489,54.893777
1448.602939,52.764053
1449.567388,52.55522
1450.531837,52.049865
1451.496287,50.851023
1452.460736,48.358503
1453.425186,46.960507
1454.389635,45.881812
1455.354084,44.714402
1456.318534,43.907543
1457.282983,41.333191
1458.247432,40.087502
1459.211882,39.903538
1460.176331,40.245942
1461.140780,40.509768
1462.105230,40.274304
1463.069679,40.558028
1464.034128,40.978978
1464.998578,39.087744
1465.963027,38.409367
1466.927477,39.773585
1467.891926,41.760799
1468.856375,45.864674
1469.820825,51.707823
1470.785274,58.357273
1471.749723,65.392219
1472.714173,73.518797
1473.678622,78.057385
1474.643071,81.616472
1475.607521,84.253815
1476.571970,86.961925
1477.536420,89.189822
1478.500869,91.041716
1479.465318,92.648825
1480.429768,94.089246
1481.394217,95.037324
1482.358666,96.143342
1483.323116,97.156003
1484.287565,97.738097
1485.252014,98.265152
1486.216464,98.912649
1487.180913,99.313532
1488.145362,100.021718
1489.109812,100.785852
1490.074261,101.007034
1491.038711,100.893803
1492.003160,101.24695
1492.967609,101.635516
1493.932059,101.891502
1494.896508,102.368205
1495.860957,102.953194
1496.825407,102.47495
1497.789856,102.994538
1498.754305,103.143356
1499.718755,103.155949
1500.683204,103.320986
1501.647654,103.295191
1502.612103,103.415998
1503.576552,103.883158
1504.541002,104.633014
1505.505451,106.545278
1506.469900,108.468611
1507.434350,106.17868
1508.398799,104.821106
1509.363248,104.483083
1510.327698,104.357788
1511.292147,104.821584
1512.256596,104.814719
1513.221046,105.068617
1514.185495,105.363664
1515.149945,105.370361
1516.114394,105.666527
1517.078843,105.579268
1518.043293,105.490885
1519.007742,105.78551
1519.972191,106.562597
1520.936641,107.119793
1521.901090,106.494785
1522.865539,106.324646
1523.829989,106.522384
1524.794438,106.829451
1525.758888,106.537287
1526.723337,106.543832
1527.687786,106.519445
1528.652236,106.70748
1529.616685,106.881491
1530.581134,107.046876
1531.545584,107.073492
1532.510033,107.385503
1533.474482,107.467547
1534.438932,107.35077
1535.403381,107.250648
1536.367830,107.345523
1537.332280,107.570704
1538.296729,108.054691
1539.261179,108.435286
1540.225628,108.989629
1541.190077,108.790257
1542.154527,108.675543
1543.118976,107.898965
1544.083425,107.727835
1545.047875,107.53904
1546.012324,107.734275
1546.976773,107.816048
1547.941223,107.840023
1548.905672,107.849908
1549.870122,107.626087
1550.834571,107.708013
1551.799020,107.901313
1552.763470,108.032282
1553.727919,108.158684
1554.692368,107.909895
1555.656818,108.02405
1556.621267,108.279019
1557.585716,109.231019
1558.550166,108.069703
1559.514615,109.332332
1560.479064,108.484739
1561.443514,108.293362
1562.407963,108.193783
1563.372413,108.216542
1564.336862,108.166018
1565.301311,108.11697
1566.265761,108.210252
1567.230210,108.328821
1568.194659,108.512306
1569.159109,108.489417
1570.123558,108.21278
1571.088007,108.316803
1572.052457,108.365996
1573.016906,108.40171
1573.981356,108.420377
1574.945805,108.566094
1575.910254,108.315844
1576.874704,108.379744
1577.839153,108.467342
1578.803602,108.470902
1579.768052,108.51432
1580.732501,108.603555
1581.696950,108.577084
1582.661400,108.55833
1583.625849,108.571853
1584.590298,108.572967
1585.554748,108.500271
1586.519197,108.511703
1587.483647,108.485556
1588.448096,108.50647
1589.412545,108.448734
1590.376995,108.427875
1591.341444,108.475433
1592.305893,108.534832
1593.270343,108.560202
1594.234792,108.604791
1595.199241,108.594044
1596.163691,108.561046
1597.128140,108.494529
1598.092590,108.462088
1599.057039,108.30175
1600.021488,108.345213
1600.985938,108.386314
1601.950387,108.408892
1602.914836,108.243234
1603.879286,108.099706
1604.843735,108.061286
1605.808184,108.065268
1606.772634,107.986736
1607.737083,107.885617
1608.701532,107.850288
1609.665982,107.753471
1610.630431,107.728338
1611.594881,107.698568
1612.559330,107.606458
1613.523779,107.547623
1614.488229,107.532134
1615.452678,107.831468
1616.417127,108.422748
1617.381577,107.671683
1618.346026,107.253555
1619.310475,107.064168
1620.274925,106.975801
1621.239374,107.056707
1622.203824,107.160703
1623.168273,107.001825
1624.132722,106.71889
1625.097172,106.677851
1626.061621,106.637594
1627.026070,106.661424
1627.990520,106.358379
1628.954969,106.357835
1629.919418,106.315288
1630.883868,106.237273
1631.848317,106.151066
1632.812766,106.239639
1633.777216,106.725269
1634.741665,108.02333
1635.706115,106.960847
1636.670564,106.332333
1637.635013,105.233206
1638.599463,104.670028
1639.563912,104.328976
1640.528361,103.787638
1641.492811,103.155703
1642.457260,102.471481
1643.421709,101.948425
1644.386159,102.084176
1645.350608,102.71004
1646.315058,102.72745
1647.279507,101.752146
1648.243956,99.78843
1649.208406,98.978398
1650.172855,99.032926
1651.137304,99.698536
1652.101754,101.928579
1653.066203,102.315928
1654.030652,99.241919
1654.995102,97.383605
1655.959551,97.55288
1656.924000,97.713459
1657.888450,98.141428
1658.852899,98.534556
1659.817349,99.082954
1660.781798,99.686699
1661.746247,100.461091
1662.710697,100.416691
1663.675146,100.726416
1664.639595,101.095702
1665.604045,101.137743
1666.568494,101.065271
1667.532943,101.231613
1668.497393,101.6493
1669.461842,101.049295
1670.426292,100.901075
1671.390741,100.520455
1672.355190,100.135266
1673.319640,100.213137
1674.284089,100.615941
1675.248538,99.89013
